Date,AAPL UW Equity,MSFT UW Equity,AMZN UW Equity,GOOGL UW Equity,GOOG UW Equity,BRK/B UN Equity,FB UW Equity,JNJ UN Equity,JPM UN Equity,XOM UN Equity,WMT UN Equity,V UN Equity,BAC UN Equity,UNH UN Equity,PFE UN Equity,WFC UN Equity,VZ UN Equity,PG UN Equity,CVX UN Equity,T UN Equity,INTC UW Equity,CSCO UW Equity,HD UN Equity,MA UN Equity,KO UN Equity,BA UN Equity,MRK UN Equity,ORCL UN Equity,DIS UN Equity,CMCSA UW Equity,PEP UW Equity,C UN Equity,MCD UN Equity,PM UN Equity,DWDP UN Equity,ABBV UN Equity,NFLX UW Equity,ABT UN Equity,MDT UN Equity,NVDA UW Equity,AMGN UW Equity,NKE UN Equity,ADBE UW Equity,MO UN Equity,LLY UN Equity,MMM UN Equity,IBM UN Equity,HON UN Equity,UNP UN Equity,ACN UN Equity,UTX UN Equity,COST UW Equity,CRM UN Equity,PYPL UW Equity,AVGO UW Equity,TMO UN Equity,UPS UN Equity,AXP UN Equity,TXN UW Equity,GILD UW Equity,SBUX UW Equity,BKNG UW Equity,LMT UN Equity,LIN UN Equity,FOXA UW Equity,FOX UW Equity,BMY UN Equity,GS UN Equity,USB UN Equity,NEE UN Equity,CHTR UW Equity,CVS UN Equity,MS UN Equity,LOW UN Equity,WBA UW Equity,COP UN Equity,CAT UN Equity,GE UN Equity,ANTM UN Equity,DHR UN Equity,AMT UN Equity,SLB UN Equity,TJX UN Equity,QCOM UW Equity,AET UN Equity,CME UW Equity,KHC UW Equity,BLK UN Equity,BIIB UW Equity,BDX UN Equity,ADP UW Equity,MDLZ UW Equity,SCHW UN Equity,SYK UN Equity,PNC UN Equity,EOG UN Equity,DUK UN Equity,ISRG UW Equity,CB UN Equity,CSX UW Equity,FDX UN Equity,SPG UN Equity,INTU UW Equity,AGN UN Equity,OXY UN Equity,ESRX UW Equity,CL UN Equity,GD UN Equity,RTN UN Equity,BSX UN Equity,CI UN Equity,CELG UW Equity,EL UN Equity,GM UN Equity,NOC UN Equity,HCA UN Equity,ILMN UW Equity,BK UN Equity,SO UN Equity,D UN Equity,SPGI UN Equity,DE UN Equity,HUM UN Equity,MPC UN Equity,NSC UN Equity,VRTX UW Equity,ECL UN Equity,CCI UN Equity,PSX UN Equity,ZTS UN Equity,TGT UN Equity,ICE UN Equity,MET UN Equity,MU UW Equity,MMC UN Equity,ITW UN Equity,EXC UN Equity,EMR UN Equity,COF UN Equity,PGR UN Equity,PLD UN Equity,ATVI UW Equity,CTSH UW Equity,CCL UN Equity,MAR UW Equity,AON UN Equity,PRU UN Equity,HPQ UN Equity,BBT UN Equity,DAL UN Equity,SHW UN Equity,AIG UN Equity,KMI UN Equity,REGN UW Equity,WM UN Equity,STZ UN Equity,ROST UW Equity,KMB UN Equity,F UN Equity,VLO UN Equity,AEP UN Equity,LYB UN Equity,PSA UN Equity,FIS UN Equity,APD UN Equity,SYY UN Equity,TRV UN Equity,AFL UN Equity,BAX UN Equity,AMAT UW Equity,VFC UN Equity,ADI UW Equity,ALL UN Equity,EW UN Equity,FISV UW Equity,SRE UN Equity,ETN UN Equity,JCI UN Equity,MNST UW Equity,EQIX UW Equity,DG UN Equity,ROP UN Equity,RHT UN Equity,WMB UN Equity,HAL UN Equity,ADSK UW Equity,LUV UN Equity,MCO UN Equity,APC UN Equity,CNC UN Equity,STI UN Equity,EBAY UW Equity,ORLY UW Equity,YUM UN Equity,BHGE UN Equity,TEL UN Equity,ALXN UW Equity,APH UN Equity,STT UN Equity,CXO UN Equity
2017-01-19,6047045,5938766,827185,349879,347587,944125,2852596,1665301,4126608,4675605,1684748,1739234,15451657,1290308,6286774,5159407,3413225,4443457,1109420,3922102,3154195,5017722,907644,485696,3014380,665778,3117041,2451032,1894763,2856842,#N/A,6018644,917615,1440261,980095,1494449,5110703,1637356,1694342,4247783,788221,2332187,1051161,2193014,1891694,395710,1268077,567267,2307973,508187,525186,594401,970673,1205440,1326758,277679,519662,1524870,1393573,3003680,2008285,96238,285240,447603,2567489,643602,1598214,783490,1831779,310545,336277,1202123,4705473,1260759,994723,1500258,1009215,9482177,423635,683901,397897,1804358,958912,2482342,1085960,332387,553634,116672,495665,305509,586542,1693802,2465800,295767,760297,575293,884769,90256,442009,17452111,225664,420951,357761,874472,873204,1037890,873202,244264,364029,1397573,370839,1420720,385373,1901910,191869,803673,381500,2407439,1017992,491528,250658,254184,259875,829572,1158723,583523,183113,524958,541507,764849,3210675,515866,1029148,6246353,486700,290570,1352801,1624122,403815,720644,478699,1275357,1067401,465204,1134791,484991,583922,3176292,2073871,1783246,162464,962116,4497162,174377,340017,416589,500735,332901,7705284,857073,731199,562940,164897,536277,540060,877813,286880,1048266,468842,1950303,1231707,713162,424804,417357,572970,180462,362084,713016,712427,244976,596652,94201,566544,1846374,2252131,534388,934763,403950,910848,272790,787327,3268675,233526,438107,640376,305512,545924,255452,464628,275520
2017-01-20,9859365,10896042,1076845,576771,565087,1799941,5357476,3413646,6010766,7478432,3530267,3874169,25457790,1672225,10232486,8096146,5459030,7706751,2803528,8368997,10096318,7770340,1574962,1467023,6515876,971132,7335895,6931653,2798504,4668122,#N/A,8309003,1422043,2169661,1899928,2749757,2497805,2565839,2368790,3104347,1199861,2818893,1321132,3416208,1644665,726046,3448194,1082670,2003003,1124249,1293555,866442,1690867,1856011,1766070,588030,900279,2614094,2205227,3347982,2660486,217879,407786,575792,2833964,1034464,11523219,1074225,3232623,529654,496762,2168170,3642323,2054053,3472270,2144745,1637020,18796722,599470,939772,701052,2978081,1542359,6987074,1232294,548415,1185951,173419,657854,413611,799013,2984129,2427602,416442,986252,828433,1251218,118491,589845,10294306,657925,565106,520534,762159,1336607,1822601,1600839,482812,464780,2485518,375605,1841300,561700,4366550,278877,583269,530814,4320618,1385889,918261,505093,932986,407363,1409430,816698,489230,496327,547862,763705,1103484,3232885,932282,1723501,5263378,831098,406826,1689604,1386226,640015,851497,817416,2883343,1487349,742613,1028521,556970,545965,4090467,1500152,2015854,197430,2408838,5215508,298597,503857,593458,857582,628735,10623517,979008,799163,1164657,277170,846492,381576,877813,434656,1565052,1055390,3255925,997607,933124,616281,343165,1043354,296766,607728,1865699,971609,180471,842627,171444,539204,4436603,3841133,939593,1410795,413803,1194791,413422,1682412,3175845,452795,724035,667978,569325,763671,515351,541642,448454
2017-01-23,5358865,6594002,794872,822031,607802,1111832,4112263,1832974,3303360,3520124,1490152,2243701,12083702,1125321,5842303,5165842,3782188,2288083,1708474,5810959,7772920,4122049,1303676,766743,3196608,1110473,2657552,3978564,2024155,3100772,#N/A,6028296,1603363,1516950,1217738,1309751,1880264,3159681,1421569,2342260,812466,2037081,1059342,1865270,2257545,470839,1790966,567184,752094,742494,570464,563945,892394,1973767,1036781,308386,462604,1304549,2237290,2327362,1921202,138238,393522,337003,1487147,575202,4081194,596595,1132065,634038,335368,2019000,3116378,1217807,1276178,1597270,1129645,10697930,658967,703237,438923,1855980,965622,20771380,1338716,374541,1588420,64517,822493,200978,607277,3796256,1553561,342699,668361,684405,629457,96752,240539,4959463,221543,325154,373170,1082013,800476,1119153,824746,308926,295415,1469564,530923,1216111,305479,2623296,151439,1113032,492344,1833291,1042742,580331,305116,645186,737905,3124692,332046,362093,256597,343226,585513,613722,2288512,564470,1151424,4666846,413374,299694,1163737,921775,830988,1003830,1008523,1484497,1117833,547366,525928,195442,369389,4635394,1364524,2515707,158205,1605138,3281325,278498,286059,688584,776157,360874,9601747,1073805,421120,415241,165947,683643,518653,877813,367150,830558,662281,1904967,746105,1121426,330433,248676,712822,476577,314015,1093120,863080,176099,497464,344194,205671,3182687,3520665,488986,1032512,264488,760591,308555,993593,2599044,534850,975363,531992,615999,516206,279622,288836,468651
2017-01-24,5251722,6365285,731884,561430,501682,1611360,3299276,2953567,4941795,3378561,2149180,2531509,23785418,868309,6688624,6075921,6798636,2624827,1560458,8060106,6528193,6689542,1048182,1038738,4138140,960188,2762038,2688685,2146605,2679164,#N/A,4802873,868507,1432070,2288812,1760010,2064709,2150646,1798847,2561655,962418,1648991,1144938,1651358,1233425,946324,1622062,732010,980164,668737,873413,478748,957230,1586001,1577269,590066,553261,985474,2490858,2575498,2508430,99627,643561,550406,1769141,515679,4147699,988896,2884220,274393,404208,1285149,3005361,1664331,1285185,1638917,1654764,7250508,321477,832170,467867,1841446,1066611,9091794,1281382,386847,867388,94797,517431,190492,598302,3839361,1411363,389356,655260,638124,922273,186644,287621,3712964,409032,598935,346324,490428,1259154,925097,896023,347768,309605,1929356,287727,1124618,344488,2737441,227141,575785,305796,2121440,1314508,762878,355455,484844,507755,1316925,496029,474883,279881,354254,752242,650209,1719535,449048,1121062,6812058,475867,490512,1137100,1314457,556698,695265,1507444,1660361,944989,630032,565619,391443,375666,3701658,1395170,1498620,315084,1786437,2854847,309514,333213,651490,577065,722015,6216236,929131,705539,968770,179365,483130,783588,877813,578487,1100852,640392,3008438,665032,1028503,383440,329751,1090044,240032,589972,1174113,748044,157286,729070,149960,385433,2112698,2424652,617238,1185386,353388,878637,343460,1205209,2958069,417484,513482,391302,757689,525833,522622,666740,362906
2017-01-25,7297891,5392302,1003779,575184,503014,1274676,3800053,2646816,4312729,3317684,2089708,2869210,19988997,1010063,8039575,7933467,7058974,2746236,1548045,5108164,6357870,5620333,814953,1033345,3193259,1335491,3884817,2672738,2283352,3825800,#N/A,5385615,704660,1379961,2446674,2029149,2119719,5136988,1803512,3001609,1349369,2046941,1276373,1659667,1220435,805509,1557615,1154565,1078688,1012483,1060829,400829,1325192,2107225,1536526,473597,561681,1449850,2575197,4316105,2210749,94023,417982,650786,1304076,544329,4103324,813567,3053592,418867,397675,2305169,4063216,1589548,1154465,1890623,1647087,7989321,337840,679721,397174,2068684,957561,6806899,663367,727830,795442,125482,788772,249772,781204,3111294,1945999,618625,700363,642476,805307,386498,268515,3745043,385490,338987,692048,732929,1804857,2493539,1117311,712540,405801,2345726,213042,1624510,438271,7556907,250647,762429,479362,2394744,1134459,704439,411661,724633,196778,1651685,637630,839642,240496,452053,484718,1295250,1639374,670870,1323839,7547315,664581,998246,1429855,1064263,901682,1006047,690019,1333960,2113235,1214658,999205,335362,593855,3074778,1287949,2195635,394891,2043797,3658289,361146,376957,403022,677097,883963,11460130,1036685,647597,829786,254175,362996,636548,877813,558281,1594934,741525,2853134,1018466,1119231,540401,404526,799928,210311,840278,936041,1060071,200398,873279,181799,621932,1596864,2373164,568274,2040594,344246,1134535,250314,1838576,4899425,364061,465741,1023259,782368,527273,721812,1284413,422172
2017-01-26,6618400,10839739,794567,1159695,942387,1146604,4141845,2958587,5245670,2964689,1632522,2410134,23808629,1310980,9292307,5619885,6302160,1834787,2649184,6365261,6894476,4894949,756375,765599,2381580,1103501,3260467,2199069,2115321,6361945,#N/A,5673396,701832,1052421,2328295,1982357,1572194,2473816,1100955,3007825,1220377,1507794,1015222,1888125,1223120,491985,905935,1503598,1136906,663558,1151754,438825,1176201,2884686,1028791,665342,417887,943137,2751192,3150289,3303027,95978,461916,486219,3268045,893142,5955308,934868,1610165,330310,2737600,1659564,2759296,1367927,870063,1403661,1758737,5883270,451783,508540,272410,1579096,807081,8692381,773506,459923,1183834,185902,760540,169969,592654,1417672,1368171,447471,696578,592751,1202985,213758,264597,4608451,275215,327756,369234,409193,874975,1426292,945131,429215,750262,1309574,316991,2101930,634872,2585574,552262,405958,256363,2255415,1104772,511193,336781,307651,293617,1232400,657434,803324,251146,364927,442794,646651,1214679,484363,1266799,4703865,370890,517669,1161298,1210220,599831,645857,1370367,1029789,1470705,1205668,796315,233793,756861,3340449,1109198,2310812,611780,1771958,2366658,464377,356113,612590,675032,472187,11072371,859061,685921,970958,129965,473690,518545,877813,443996,982572,529153,2263627,650371,851242,548361,435435,705344,243936,624012,944082,935567,148755,448727,120474,453084,2244696,2513930,602833,2645868,298607,743175,276750,854227,7805467,342496,562858,802614,582620,530885,384371,1080381,237117
2017-01-27,4995165,10001123,892280,1157631,923992,903182,4467143,2271242,3909967,3688390,3218201,1356457,12919446,836241,6725816,4565438,4179334,2368536,2454132,5014214,9259630,4990127,900464,843600,3091628,744302,2009449,3071613,1804673,4133720,#N/A,4947826,808429,862442,1287834,3206306,2144901,2221937,1270124,2791350,1255790,2106694,729934,1263516,1187302,398731,1083580,892952,837322,621639,768868,803026,619895,5215397,719341,448908,511269,1000367,2760109,2119787,7669351,139960,541724,432899,2026385,638934,5372773,662754,2010769,674092,911659,2536919,2144530,1223867,1494240,1527005,1608136,5880202,330527,649412,282859,1324557,876521,5428907,495220,340756,794649,145196,423502,198610,667208,1742015,1162636,450952,437443,623340,757128,161389,197112,2810649,327823,409476,326179,641806,1036010,2774854,3320351,901631,804395,1588249,304461,1439434,307058,2815295,447110,343822,465632,2112860,953978,411882,212272,287879,260717,1269756,561789,484261,195169,408230,506179,717237,2058442,313528,1145666,4211552,587080,390931,920617,706316,703180,629337,1545406,1206619,824843,706579,752513,251109,258891,4686030,925047,1748251,310729,1644440,2223652,224955,460490,461450,911204,460467,8366875,1148618,968439,631362,131449,240182,1102498,877813,293041,735010,614309,2928298,988581,1371650,423083,448329,728342,188278,450630,1282487,599797,129088,477327,74813,313917,1672033,1578734,599430,1480905,169416,701073,172505,780802,4689923,359456,570162,439415,407574,397236,540732,433831,239919
2017-01-30,6713930,8414503,907001,1110838,993280,1037828,4434282,1891166,3557089,3956172,2727998,2475499,17039766,984339,7396669,4543848,2963909,2493042,2288411,4136204,5397010,4597143,774503,1109753,3277251,2071844,2201532,2926096,4631446,3021149,#N/A,4918513,760179,1110832,1276615,2018050,1722359,5354903,1292379,2746093,1401968,2767348,884301,2346010,1693199,474789,1263107,831286,1081784,688568,689639,726470,1307316,3153522,1044212,578270,764661,1695258,1870825,2240288,3716275,138967,429540,403001,1297869,659097,3449573,911258,2296203,747729,952266,2092988,2187719,1116788,1779839,2872629,1358625,6310117,420517,659314,470428,1833046,714833,3782041,708635,408733,986572,135448,379549,246573,671580,2637554,1999383,331846,462796,879350,702659,152879,350963,3252942,599872,339658,349150,477421,1067436,2433732,2018186,653209,409085,1607938,142919,1382558,372457,2845989,255021,432026,364875,2264790,1194911,728905,250326,1221873,277821,1277840,550889,611739,261721,321049,724748,736656,1677309,381013,1264551,6741723,525078,589999,1633270,1565854,759994,761584,1017975,1486208,2978767,951773,842983,344531,505851,2908764,1168436,2768852,274280,1391816,2991470,226228,382432,283195,674582,418314,10228457,2226873,867872,566330,127495,213939,777996,877813,412367,1356422,738502,2884529,867057,887870,499756,299333,764294,325284,430148,1123661,712285,122832,464136,110321,541651,1636532,3287820,614048,1401682,255357,1193451,190561,587364,3105276,476499,769721,587404,490851,388812,368256,573643,299459
2017-01-31,9647342,5998934,866273,651168,700656,1065559,4517086,2713371,4466912,5469154,3587766,2331745,19379383,1076037,10515877,6739338,4546784,3189490,2828368,7484048,7085735,4807485,977319,1530313,4617300,2133168,3057242,3115231,2185635,3767232,#N/A,10218694,1257136,1517700,1579560,3241286,1050969,3855378,3581461,2328538,1236585,2833529,720538,2733149,1552884,549739,1593328,876012,1287155,610204,1551150,656401,1521733,2066552,924861,1090868,2429196,2166818,3123647,3590015,3812083,146000,308567,407172,2017470,741599,3208085,1478728,2213920,761447,396183,1723819,3452937,1785456,1189607,2372624,2123624,12907266,459764,1476022,443990,1542575,2317579,4526524,1045491,973213,963638,264097,713666,491650,1314794,4713063,3069682,327072,699759,622203,1339548,214854,523328,3980672,716717,1035197,659824,862515,2251076,1539742,1999937,931535,479563,1660179,232411,1904042,559531,2943048,391015,793520,620977,2290162,1982443,1077778,589528,606456,190557,1298120,914206,808500,462289,1488127,934794,1163761,1916943,539986,1681445,5318037,636554,930178,3581148,2604062,1020587,833333,1382485,2124601,2632190,902389,1091776,387418,400006,3188035,1274493,3244040,243971,2106538,2647790,347386,516619,355301,799988,1160677,9276990,2671777,951921,1866020,185405,421548,856673,877813,514791,2594364,1505511,2628601,1981034,902140,997933,996949,882682,378297,1019555,1894998,1043145,141867,1117348,228357,347934,3931628,1877928,545074,1864475,404023,1657619,248727,939624,3184429,365418,860457,834129,468245,618931,534132,501466,217174
2017-02-01,23832703,9714585,952070,770333,633302,994597,9715668,2374239,4091076,4218704,3121787,1916333,20354843,1263034,7223414,5360385,5092998,2791984,1539838,7087754,7899410,5136584,811198,1722269,3635711,767047,2893911,3611753,2799921,2369913,#N/A,5343323,856455,1679179,1326269,1851095,1341763,3153553,1812957,3077138,1481792,2252613,715466,2973703,1528565,557450,677682,585097,724471,808598,890526,857598,1068287,2441115,994857,758826,2870777,940002,2455238,2047951,4896406,109151,293573,282352,1985774,923075,3139193,950458,2458939,511351,390721,1511288,2763591,1306160,1621224,2178946,1119107,6899883,866411,1139623,395990,1477346,938331,3709091,1210032,786700,646427,148658,532835,479026,2891425,1800308,2804021,415211,873708,768201,1035758,122597,725122,3151355,434399,519143,347240,1288334,1042440,1176612,1179082,368617,377287,2822388,391704,1606641,879052,3310308,225420,813036,629691,2837721,1570531,1518720,196607,344465,155722,1605969,506231,606148,232447,592249,818955,757543,1372965,601466,1891901,6736124,529882,437499,1544162,908965,544737,869252,900412,2625125,2324045,631597,922439,293480,474024,3744746,1652904,1682354,205240,1491289,2740618,344148,506793,497166,861263,428996,10541615,1367498,996930,584676,178585,374020,544085,877813,387491,2312990,1391509,3401925,1017062,878791,579185,613548,1196708,193355,858658,2099262,641966,136172,568625,107120,489710,2355024,1816403,505389,1033474,272747,1336239,359195,1007773,2654091,513935,669278,641820,423570,636636,382466,538322,270158
2017-02-02,7388284,10311357,1738477,592736,496844,916076,9919101,2241316,3199349,3896786,2877224,2250347,19333455,1651633,6219996,3553871,4142123,3313684,2104849,6466963,6769350,7265812,603882,1034442,3265750,720924,5249076,3404993,1873398,2090325,#N/A,4377168,865994,1830446,965076,1880292,903356,2696059,1484904,2642037,1354400,1619607,652890,2348552,1040455,543462,870808,522783,825428,474355,962705,1817530,1842215,2475303,802332,412801,1150284,1136618,1313781,2348072,4168311,88772,217681,327521,1547910,634526,3350438,667608,2931149,319523,271306,3932914,2973527,1000185,1119366,2180871,1319619,4860964,596498,648902,329118,2793194,763883,4020971,520753,721662,826916,235475,826956,329548,1396498,1832323,4441425,317636,385279,1312670,832728,140206,488972,2565792,327651,334324,341630,1024443,1218959,2175721,1563785,246306,289060,3294376,397374,1455336,935002,3100718,190855,521529,354247,1948134,1179410,1041872,189584,336918,265591,1039726,448009,438033,201394,269063,875125,996582,1860156,918120,3026145,8910176,692162,296909,991878,1497088,567848,647463,767848,1608664,2228170,416140,645925,250044,437800,3546707,1078875,1692366,208914,1813863,3109790,194389,414570,322105,684953,308626,7879671,1329247,671547,684168,119755,282148,454024,877813,387089,1837272,1070133,1938232,1187840,733202,893475,1678163,1031424,204299,1195862,1760194,695702,146319,399604,77310,568057,1519336,1752024,473797,1069279,189363,1074560,239466,1310740,1640824,308244,597821,582752,352988,724893,576143,871749,257007
2017-02-03,5821359,7688599,2585977,531732,473404,1371608,4925901,2507968,4674774,3949485,2380751,4786340,22193114,1040443,7794364,4966737,3810304,2281831,1991488,5964432,6109732,5270769,741704,1613539,3046684,519014,3134999,3915558,1816844,2331548,#N/A,6041530,908464,1931411,982939,2093624,994842,3118177,1806828,2407444,2263708,2131251,816560,2433169,1150616,595677,932482,625554,774894,484525,929669,1042347,1522897,1551107,776966,404416,1364423,1928754,1355036,1939493,3930077,80999,335295,327346,1955837,616078,2409181,1455672,2470522,488004,304181,2184065,4244488,1543099,1281335,1987630,1365231,7697146,555221,591116,573254,1876435,1028467,2548552,798514,708640,855051,187831,511138,317333,1099726,1837376,2928979,297066,579053,812852,625895,126427,477997,2248037,354945,397932,354272,525385,956394,1365651,1216529,367724,362283,2929067,354351,959973,832066,3820236,189554,827788,291307,1986653,898541,1085189,315728,618124,234573,1076178,348177,429815,268799,508992,995999,579117,1297849,626950,2024690,5570302,1360797,471884,1050459,967654,732115,849601,1160154,2023209,1718349,458972,621696,323525,613473,3589809,1482015,1250302,145566,1253655,2658653,243119,382242,355493,732829,418524,10340519,1129320,761612,900566,197169,443647,246308,877813,499910,1351698,693651,1890969,1507934,851546,745650,782489,1196782,179987,679881,1384902,901969,119376,432772,168161,355790,1220617,1474370,606450,857354,270372,999731,429221,854604,1627128,399579,518864,509339,419753,784967,600011,485307,214065
2017-02-06,6490206,5058460,1096284,540509,404311,1123523,3812448,1911864,3451025,2706276,2749145,2503993,20646485,1028217,5800298,4234687,3801805,2375778,1572269,3092652,6435554,4127224,989078,805124,3900535,662315,2702150,2264285,1925101,2947778,#N/A,4858044,614686,1816228,1006553,1806366,1053836,2697260,1357737,3098571,1405567,2153970,1178463,1747050,974050,373105,796827,887341,654914,734277,900802,663469,624456,1753011,689292,415203,753244,675572,1625615,2123526,3473790,64480,311058,447816,2823020,839517,1865151,814227,1619131,304805,890775,2671313,3659447,1621064,1250765,2065331,1701737,5508639,324971,665635,451541,1910540,773013,2223063,567595,474441,568051,160665,664116,135212,632850,1328246,1990531,387914,523007,465190,581046,109021,331418,2571736,289434,309436,313787,637592,1087020,1492153,832083,237649,398315,1836047,414629,1252329,510275,3277557,222787,960140,302329,1550611,975103,837868,254695,538752,181433,2516234,377956,404652,224983,376935,987759,1059502,2129448,622472,1581870,5210082,602724,268643,1202571,1584018,377639,479229,842881,2154249,2040227,475338,442590,238400,397482,2055303,1289287,2302567,108811,907194,2525145,250873,267781,226998,650411,325571,9526915,1152722,618151,668518,202967,527127,216828,877813,309182,1090476,742030,1793760,1317287,561514,565685,892338,686552,130899,445267,1313123,615821,139744,605164,85861,314869,2389902,1544500,740171,755896,214660,843089,394941,655042,1565796,361029,445221,325681,595099,554030,695696,321318,282975
2017-02-07,8119748,6521820,963840,563438,439191,888937,3307983,1466322,2479194,3368370,1933803,2225958,20143529,912798,5195570,4272987,2350883,2155810,1513134,6154888,4658393,4491714,667429,1045557,3490621,1011455,2264408,2530871,2219544,2455160,#N/A,4407556,760958,1942718,803363,1395164,1771773,2451396,1145090,3820523,1023783,1439678,622890,1269241,799398,352566,924766,707062,897891,797826,694779,719808,702747,2545947,718879,331285,880484,564703,1529159,3226792,3115424,86848,215315,418835,4142213,1673393,3050610,586840,1223222,465332,534911,1310035,2824818,1116039,1262425,1828463,1403029,5300752,459626,458592,326189,1673850,630578,2536772,730019,738565,948781,93113,504310,244620,689941,1754471,1306403,428647,604897,1252170,545122,183379,390109,3045100,433839,738140,356403,905423,1060273,1049411,1031345,328863,326115,1737945,175260,1017951,525428,7809809,179479,405419,272030,1121245,1140477,647743,544749,507255,162992,966962,380934,380596,192458,238954,972876,628008,1273932,1667848,1360762,6027748,487915,391900,1173954,2338112,1263471,586649,725394,2133588,2319357,493671,607490,208689,577922,3224527,1010445,1619584,141335,979894,2621684,214835,393854,268598,576541,408607,9113686,1292356,556692,857775,156948,1202324,544956,877813,339090,840966,503343,3054518,1435179,785044,520043,836903,837360,228442,425399,2283534,628547,134850,571394,125659,257989,1408559,2117884,956680,1136226,341422,1114563,673729,675354,2187874,652649,448010,639503,513901,435138,594986,661377,423618
2017-02-08,4698146,5270380,775380,463733,360099,662688,4919309,1636574,3589903,3674613,2310463,2219699,24022890,793834,5050044,4544382,3138847,2215012,1392479,4436573,4303629,5828404,647567,789514,3691648,513726,1777271,3199736,2931628,2065564,#N/A,5525436,705459,1450689,1300094,1455207,1430366,1691926,1139340,2502953,1142607,2277969,912987,1447427,789945,559816,768289,453532,627608,673057,476658,683022,641900,1991256,539883,296165,795322,537722,1597973,13129698,2911312,93669,262962,246519,2283566,1180973,2917363,638161,2357799,422549,379812,1568336,3266110,1267971,827955,1919802,1577395,6621221,377537,391551,375350,1453085,799061,2077696,332389,905254,1192393,88572,537484,161574,508517,4910694,1715176,169371,650465,783498,884229,131922,250069,2204023,149673,328490,1035382,1141332,1393178,757299,970417,321191,229444,1263447,207328,1127913,577829,3727858,180727,658781,230706,1263534,1127498,717274,308192,448621,261902,953631,288685,425860,173549,244553,982677,711389,1179103,1296388,1569532,5438768,675011,249249,2729629,1401822,616635,492277,743089,2884082,5597461,462567,566533,224221,603020,3292023,967987,1638817,99021,999131,2794443,325480,542315,369702,761221,386429,8169589,1025828,603252,925423,249630,934230,739061,877813,279145,1010128,487322,2486419,996648,975844,340006,385228,910078,184248,449973,1502279,654760,160927,734384,121338,308505,1593420,2256113,717971,768341,211498,1026581,638030,748274,3934023,828338,633951,1025476,416121,566500,669207,574745,370307
2017-02-09,5589769,6580642,689563,429626,357169,877329,3378303,1682912,3841647,2934273,2897489,1795501,19560070,725774,9528993,4467398,3028738,2993074,1185698,3433873,11992655,5309753,630516,873588,6944709,956918,2011929,3690119,1707237,1888026,#N/A,4658698,624239,1101408,961613,1309112,1152501,1883054,1140388,4798080,1153966,3751189,806508,1517557,784751,568758,1044310,552014,682926,676502,653429,894575,1179935,1830568,932378,337559,669851,782126,2118526,5052607,3366824,109781,243873,256170,1867582,724505,1455574,776874,1279130,402132,505076,2611061,2900931,1119738,1098432,1456986,1244982,5093866,354193,914754,542804,1517436,807045,2078235,590511,576736,1116835,110173,456353,363088,1217303,2711750,1542560,271088,802217,825462,976196,105117,230223,1644502,275764,278895,731753,1006012,1563147,1315713,865995,248701,249098,1728056,494258,1217952,387352,3207496,206648,456664,206973,1355483,1111001,1077153,241322,1030853,408434,892211,335387,500006,253304,281664,622921,721918,1855665,968753,1468036,6760814,536529,350809,2270943,1165592,444797,541414,545936,4073858,2822438,898748,507884,318037,767444,2106024,879810,1610751,83974,1308098,2866013,467148,528430,363524,728749,436886,8724414,695619,748670,504282,116618,595215,520347,877813,270626,1003660,568146,1931015,734581,877397,601689,296715,1397872,178736,413199,1176219,592042,144634,831043,257231,346720,1521863,2244345,648917,1853041,196033,764804,333678,1007661,3393009,528180,772000,479648,473799,602120,590699,478338,302975
2017-02-10,4668203,6086372,705653,581506,402040,755799,3535511,1791509,2626688,2742992,3072547,5813697,17066407,567139,7265705,3164909,2092427,3190140,1349088,4119528,9654372,4996883,749632,834031,8014922,409025,2081969,3622562,1882840,2153385,#N/A,3990394,856121,948225,1258214,1792594,1014065,979358,1255294,8388230,1020271,3109415,1073022,1077247,671309,391004,986674,727584,631830,685193,726473,820803,751347,1446428,796375,331745,770024,620297,1712004,3876034,3664088,192812,227588,317675,2272562,942189,1213070,539511,1189222,383845,375994,2145219,2327386,1001743,1320013,1199313,1580719,4387608,458400,360079,322544,1871560,817592,4215953,647543,456394,686161,137812,544145,179691,490414,3802519,1329713,305625,529975,817778,764495,129188,211352,3756025,237056,374652,530995,633837,1735610,1265405,1377542,252678,173867,1550737,471450,1012546,374018,2553683,160995,376864,293268,1159416,1124198,1070297,253120,627737,259297,686482,454739,424470,203282,349202,599794,1016049,1240063,796657,1230087,7328513,542470,270172,1390423,1506100,364671,688856,657009,12692562,2831029,558417,568629,298308,1522224,2056602,845731,1188051,124131,1111154,3234399,262962,575310,339772,835060,255600,7062928,633582,731697,651801,107718,453408,866946,877813,419225,799858,394055,2870016,866696,632009,484097,578826,1100528,213032,462459,1359400,541794,116806,477857,152902,496123,1918456,2124041,587959,715520,187264,1075080,327696,833544,3155099,430597,932460,609505,413861,438472,593375,499582,334261
